SQL_ID,PLAN_HASH_VALUE,ID,OPERATION,OPTIONS,OBJECT_NAME,OPTIMIZER,COST,CPU_COST,IO_COST,TIME
8m2740gp00tbk,430695289,34,INDEX,RANGE SCAN,I_USER2,,1.0,7321.0,1.0,1.0
8m2740gp00tbk,430695289,35,INDEX,FULL SCAN,I_USER2,,1.0,7321.0,1.0,1.0
8m2740gp00tbk,430695289,36,TABLE ACCESS,CLUSTER,TAB$,,1.0,10054.0,1.0,1.0
8m2740gp00tbk,430695289,37,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
8m2740gp00tbk,430695289,38,TABLE ACCESS,FULL,TAB$,,1.0,10054.0,1.0,1.0
8m2740gp00tbk,430695289,39,INDEX,RANGE SCAN,I_IMSVC1,,0.0,1050.0,0.0,
8m2740gp00tbk,430695289,40,INDEX,UNIQUE SCAN,I_EXTERNAL_TAB1$,,0.0,1050.0,0.0,
8m2740gp00tbk,430695289,41,INDEX,RANGE SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
8m2740gp00tbk,430695289,42,INDEX,FAST FULL SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
8m2740gp00tbk,430695289,43,INDEX,UNIQUE SCAN,I_DEFERRED_STG1,,0.0,1050.0,0.0,
8m2740gp00tbk,430695289,44,INDEX,RANGE SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
8m2740gp00tbk,430695289,45,INDEX,FAST FULL SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
8m2740gp00tbk,430695289,46,INDEX,RANGE SCAN,I_USER2,,1.0,7321.0,1.0,1.0
8m2740gp00tbk,430695289,47,INDEX,FULL SCAN,I_USER2,,1.0,7321.0,1.0,1.0
8m2740gp00tbk,430695289,48,TABLE ACCESS,CLUSTER,SEG$,,1.0,9211.0,1.0,1.0
8m2740gp00tbk,430695289,49,INDEX,UNIQUE SCAN,I_FILE#_BLOCK#,,0.0,1900.0,0.0,
8m2740gp00tbk,430695289,50,TABLE ACCESS,FULL,SEG$,,1.0,9211.0,1.0,1.0
8m2740gp00tbk,430695289,51,TABLE ACCESS,CLUSTER,TS$,,1.0,8321.0,1.0,1.0
8m2740gp00tbk,430695289,52,INDEX,UNIQUE SCAN,I_TS#,,0.0,1050.0,0.0,
8m2740gp00tbk,430695289,53,TABLE ACCESS,FULL,TS$,,1.0,8321.0,1.0,1.0
8m2740gp00tbk,430695289,54,TABLE ACCESS,BY INDEX ROWID BATCHED,USER_EDITIONING$,,2.0,15083.0,2.0,1.0
8m2740gp00tbk,430695289,55,INDEX,RANGE SCAN,I_USER_EDITIONING,,1.0,7521.0,1.0,1.0
8m2740gp00tbk,430695289,56,TABLE ACCESS,BY INDEX ROWID BATCHED,USER_EDITIONING$,,2.0,15083.0,2.0,1.0
8m2740gp00tbk,430695289,57,INDEX,RANGE SCAN,I_USER_EDITIONING,,1.0,7521.0,1.0,1.0
8m2740gp00tbk,430695289,58,NESTED LOOPS,,,,2.0,16293.0,2.0,1.0
8m2740gp00tbk,430695289,59,INDEX,SKIP SCAN,I_USER2,,1.0,7321.0,1.0,1.0
8m2740gp00tbk,430695289,60,INDEX,RANGE SCAN,I_OBJ4,,1.0,8971.0,1.0,1.0
52kfqq6q4ntj5,3567191573,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
52kfqq6q4ntj5,3567191573,1,HASH JOIN,,,,3.0,24974.0,3.0,1.0
52kfqq6q4ntj5,3567191573,2,NESTED LOOPS,,,,3.0,24974.0,3.0,1.0
52kfqq6q4ntj5,3567191573,3,STATISTICS COLLECTOR,,,,,,,
52kfqq6q4ntj5,3567191573,4,MERGE JOIN,CARTESIAN,,,2.0,15543.0,2.0,1.0
52kfqq6q4ntj5,3567191573,5,INDEX,RANGE SCAN,I_USER2,,1.0,7321.0,1.0,1.0
52kfqq6q4ntj5,3567191573,6,BUFFER,SORT,,,1.0,8221.0,1.0,1.0
52kfqq6q4ntj5,3567191573,7,INDEX,RANGE SCAN,I_OBJ2,,1.0,8221.0,1.0,1.0
52kfqq6q4ntj5,3567191573,8,TABLE ACCESS,CLUSTER,TAB$,,1.0,9431.0,1.0,1.0
52kfqq6q4ntj5,3567191573,9,INDEX,UNIQUE SCAN,I_OBJ#,,0.0,1900.0,0.0,
52kfqq6q4ntj5,3567191573,10,TABLE ACCESS,FULL,TAB$,,1.0,9431.0,1.0,1.0
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,3.0,36884286.0,2.0,1.0
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,15503.0,2.0,1.0
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,8171.0,1.0,1.0
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,3.0,36884286.0,2.0,1.0
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,15503.0,2.0,1.0
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,8171.0,1.0,1.0
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,49.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,49.0,,49.0,
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,,2.0,
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,,1.0,
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,49.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,49.0,,49.0,
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,,2.0,
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,,1.0,
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,3.0,37838502.0,2.0,1.0
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,15503.0,2.0,1.0
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,8171.0,1.0,1.0
f3g84j69n0tjh,914792125,0,SELECT STATEMENT,,,CHOOSE,49.0,,,
f3g84j69n0tjh,914792125,1,SORT,ORDER BY,,,49.0,,49.0,
f3g84j69n0tjh,914792125,2,TABLE ACCESS,CLUSTER,NTAB$,,2.0,,2.0,
f3g84j69n0tjh,914792125,3,INDEX,UNIQUE SCAN,I_OBJ#,,1.0,,1.0,
adjtacs7bctkw,174019341,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
adjtacs7bctkw,174019341,1,TABLE ACCESS,FULL,OPT_CALIBRATION_STATS$,,2.0,7121.0,2.0,1.0
adjtacs7bctkw,174019341,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
adjtacs7bctkw,174019341,1,TABLE ACCESS,FULL,OPT_CALIBRATION_STATS$,,2.0,7121.0,2.0,1.0
adjtacs7bctkw,174019341,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
adjtacs7bctkw,174019341,1,TABLE ACCESS,FULL,OPT_CALIBRATION_STATS$,,2.0,7121.0,2.0,1.0
57syxb20bstq9,2462404245,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
57syxb20bstq9,2462404245,1,TABLE ACCESS,BY INDEX ROWID BATCHED,WRI$_OPTSTAT_AUX_HISTORY,,1.0,,1.0,
57syxb20bstq9,2462404245,2,INDEX,RANGE SCAN,I_WRI$_OPTSTAT_AUX_ST,,,,,
57syxb20bstq9,2462404245,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
57syxb20bstq9,2462404245,1,TABLE ACCESS,BY INDEX ROWID BATCHED,WRI$_OPTSTAT_AUX_HISTORY,,1.0,,1.0,
57syxb20bstq9,2462404245,2,INDEX,RANGE SCAN,I_WRI$_OPTSTAT_AUX_ST,,,,,
57syxb20bstq9,2462404245,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
57syxb20bstq9,2462404245,1,TABLE ACCESS,BY INDEX ROWID BATCHED,WRI$_OPTSTAT_AUX_HISTORY,,1.0,,1.0,
57syxb20bstq9,2462404245,2,INDEX,RANGE SCAN,I_WRI$_OPTSTAT_AUX_ST,,,,,
d8vtzy23s4tyv,395742348,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
d8vtzy23s4tyv,395742348,1,TABLE ACCESS,FULL,SERVICE$,,2.0,,2.0,
